3.964292922926933027e+00,-4.288892650271467488e+00,4.024376577699843693e+00,1.214140143150485240e+00
1.529155683921329167e+00,-3.517958151830978153e+00,-4.971540184917460969e+00,1.026269499764612458e+00
-3.261865457568049909e+00,-1.879576715452549340e+00,-3.790107235331760638e+00,1.358391939220406019e+00
5.506276547165007251e+00,-5.338042662912469538e+00,-2.841328800604511429e+00,1.419135486349810682e+00
-6.150406508983915721e+00,4.307189329222778973e+00,5.401038375253028434e+00,1.242440233313518716e+00
-5.981098522005141582e+00,6.435118146814117202e-01,1.811442772347436003e+00,2.209308238691862769e-01
-1.687931704160830770e-01,1.307433148414431701e+00,-2.205205715534643840e+00,1.041679733745020764e+00
-3.793190788995583151e+00,-3.209206163769199538e+00,-2.023307032934961391e+00,1.998218883533730450e+00
-5.519609567864656618e+00,4.534685320446943946e-01,3.693185734949261168e+00,6.582429595333261219e-02
2.628441634371542879e+00,5.810203113608826797e+00,4.706519041404233050e+00,5.319541744367153324e-01
2.356506278330213977e+00,4.579582195785782517e+00,-6.133391836560663890e+00,4.355152151483283607e-01
1.379254230008814419e+00,-2.730205912982883731e+00,5.347998753668184335e+00,1.416633827628180020e+00
-4.701744637333384880e+00,-5.470749251702534899e+00,3.071379205850484073e+00,1.591156941062756625e+00
3.197476333230292678e+00,8.029847333208693927e-01,-4.546466420320305346e+00,1.148676482361348006e+00
1.617737990366100664e+00,4.882395378971223998e+00,5.383457198240148678e+00,4.631826914338716961e-01
4.214084577121617770e+00,3.661378762631906092e+00,-1.597341873096218112e+00,1.660828087990635415e+00
5.216894580771681333e+00,3.292599429423173074e+00,3.619447673112072383e+00,1.903373927104630603e+00
3.946220965260415769e-01,1.841549085937396191e+00,5.935089147095757411e+00,8.624441878875455103e-01
-9.385219868960962275e-01,2.823106701064544310e+00,3.495817723297959478e+00,6.946969882797608964e-01
-4.589253628164079224e+00,6.491580342806750892e-01,2.642376636475664564e-01,2.755380960661051315e-01
2.465237417882430115e+00,5.581508601296759409e+00,4.103815558844842393e+00,3.171582095888298980e-01
-1.963249435233142659e+00,-1.339392356446086785e+00,2.332218409874152076e+00,7.635254135527165253e-01
-3.836274056694725321e+00,-1.293122514984770932e+00,1.139495098211862345e+00,4.239297805706816469e-01
-2.337528727104496884e+00,3.449895004751664551e+00,-5.241342325055031282e+00,1.045891198315339388e+00
-2.502528848255621163e+00,3.592459753725381510e+00,-1.941902373122926573e+00,1.832767655513613203e+00
1.471826421507049565e+00,4.127277696355704073e+00,-1.481557262637380967e+00,1.606286602858422841e+00
-4.006984326372162286e+00,4.835861787325322680e+00,6.045137862525482575e+00,1.126585676518057078e+00
-5.493033501604700497e+00,1.319185947838234230e-01,5.286718742010655170e+00,1.690193929188070765e+00
5.452678585172606951e+00,-4.321655495483090803e+00,3.601736032315272507e+00,1.737911704465048723e+00
6.032487367766510289e+00,2.054165851987330260e+00,-2.563374082820524258e-02,1.749242116848272133e+00
-1.437569814483181885e+00,-4.037524326730176583e+00,-6.090140047503903808e+00,1.888571591966208496e+00
4.843591482735484455e+00,5.029242080830047534e+00,-3.323374549774669728e-01,7.605862291032463585e-01
1.359859072274839376e+00,-3.120076799186376260e+00,-5.766836427880676297e+00,8.515178769841678097e-01
3.094544249281001580e+00,5.029814444592378031e+00,4.063137216929845863e+00,4.687046883810705999e-01
-1.856084329420332857e+00,5.371977677002087725e-01,-2.893529696193711587e+00,1.717473674210385992e+00
-5.574156222113882286e+00,-9.600156908165899949e-01,2.075211570660941529e+00,5.233911275836389265e-02
5.983623094610659443e+00,3.258308850044010274e+00,4.341224506057659305e+00,2.878910860812604611e-01
5.218449577887599444e-01,3.306878829253200980e+00,4.949504406910754994e+00,1.227855306046238937e+00
-4.534298639446088686e+00,-1.461666271824320740e+00,-5.872992434058103228e+00,1.294584851589434704e+00
-5.417925466363039178e+00,2.433587607254462881e+00,-3.149833785977566247e+00,1.925201103231164002e+00
3.278385458153998844e+00,1.635928965559010795e+00,3.420325261074648182e+00,6.510983532587544254e-02
-3.114040138430331228e-01,6.133889650301390661e-01,5.212787175476772283e+00,2.430430144983373175e-01
-6.011855167802818700e-01,-6.742065770417945414e-01,-1.622944494028450979e+00,3.190408188726334693e-02
2.746203851634773319e+00,3.085958965263365439e+00,4.594681780946309857e+00,5.970416572225296648e-01
4.604269665738902617e+00,-4.275057539795908745e+00,1.066847466052253113e+00,9.341170823109021804e-01
-5.821248144970171623e+00,4.459302887083051559e+00,-4.570642993539106302e-01,1.141278724515292886e+00
5.815887973689295443e+00,-3.245818760121650381e+00,-3.888559957510649756e+00,1.572871197653344932e-01
-5.828466927610059578e+00,3.316944529634442862e+00,-5.170500624998314088e+00,1.222529728943657412e+00
-4.919636382621884074e+00,-3.623390398164496040e-01,3.749138919528984815e+00,8.000213462391394525e-01
-4.627063158149051780e+00,-5.201094113236030658e+00,-3.276479404301782417e+00,1.388068930131218792e+00
3.482623244448957323e+00,3.198541044683452128e+00,-3.289976287609335248e+00,2.932208957323312326e-02
9.925909084411208561e-01,-2.555253044479831370e+00,-5.542781092315762770e+00,8.428787032478604058e-01
-1.602030017693126251e-01,4.927372584692821356e+00,-4.882830472488114637e+00,1.087930260159935214e+00
-1.585989786478847696e+00,4.237626098362672344e+00,4.764657478296311921e-01,8.469357199574794048e-01
1.708245116058794588e+00,4.884704922647312486e+00,-3.990873855968432249e+00,5.390649994261242917e-01
-5.652974411802356158e-01,-4.641445198760711932e+00,-5.555068056300306090e+00,1.599061305803226363e+00
4.097184469303345900e+00,5.752170543571521577e+00,2.693975983336264424e+00,1.949190565590973367e+00
-2.419367244766363001e+00,5.777677415890918766e+00,1.223627949321383079e+00,1.914741264316971447e+00
-8.464435223963809873e-01,-6.007713110613215335e+00,4.053937161458915917e+00,1.476472296414469643e+00
-4.003994336779703289e+00,-4.785111142631891745e+00,1.568883961909388391e+00,4.733111597358470313e-01
-1.388263331517483080e-02,-6.777165210095335846e-02,-1.813937144665673573e+00,1.793837370072268289e+00
4.582125449677394435e+00,5.787539681339372244e+00,5.559871588954830024e+00,9.151822593383029947e-01
4.302426117770286496e+00,-3.160114803156873986e+00,-5.935246476789703074e+00,1.963786998220801161e+00
5.826704575474395575e+00,-1.272723124995189581e+00,5.775003953083979624e+00,6.078593806377179387e-01
5.181691509492793557e+00,-2.749200870333265101e+00,1.169110882757951941e+00,1.389255683727733448e+00
4.772603037528376113e+00,4.980809681448627124e+00,4.254370588638275996e-01,3.970737905280763425e-01
5.700349575066679719e+00,-6.681597573090845843e-02,5.525320972757074678e+00,6.797259821973471450e-01
-1.351144108317812176e+00,3.764354031842113368e+00,-3.828733750543157566e+00,1.356493823652261899e+00
-6.041726818669092225e+00,1.524271868896146243e-01,3.665015360978682857e+00,1.040876562668131777e+00
3.351163543502026609e+00,-4.827021901448540930e+00,-5.089651712488935109e-01,1.833816238174692526e-01
-5.333786873252297056e+00,-4.064480427690869924e+00,-1.282696961217568044e+00,1.159733232335563358e+00
-5.271637950296444330e+00,3.670737175215444736e+00,4.612455228056805190e+00,9.834165679338031651e-01
-4.782745660832486756e+00,-5.271042641110069482e+00,1.235123896632182916e+00,3.272261008904187030e-01
-5.602010068094910977e+00,1.069888434555769319e+00,5.360781088723743260e+00,7.082074533464015609e-01
-2.217811305406146793e+00,-6.050087794959388532e+00,9.560439158118894110e-01,5.698856591944216898e-01
-1.432032064366134172e+00,-5.032246063433968075e+00,-4.680555251697129826e+00,1.727740022637309192e+00
6.157544090517877322e+00,1.989146749636002909e+00,-5.341727540012433550e+00,4.183300780846359590e-01
5.826930417153915798e+00,-1.781276463810869126e+00,5.058753376080975528e+00,1.159301974739768593e+00
1.213325721001089708e+00,-3.842332389131490888e+00,-4.548901005740957904e-01,6.875950970210962243e-01
1.666212052174803393e+00,-1.549933869489143135e+00,-1.748977077955663040e+00,1.667629265027209318e+00
2.306118948575462291e+00,-2.524603402717994882e+00,1.343565030803854699e+00,1.488606530591164878e+00
-1.867363107029676339e+00,5.944217888236362768e+00,-2.238155018358355119e-01,1.776372808572167283e+00
-2.318562249492874372e+00,-3.729967798211351049e+00,1.713897936175612591e+00,1.838461024009371503e+00
3.528062135697068502e+00,-4.301680306961134792e-01,2.498246252969082537e+00,1.952253747062970834e-01
1.201208827875630103e+00,-8.760116095166082806e-01,4.834983650996604432e+00,1.762884247407243254e+00
-4.947398262089405030e+00,9.175983787617840726e-01,3.122256306506519419e+00,2.154202525878325947e-01
-4.927507186627555491e+00,2.081709352219869746e+00,-2.704309025881383999e+00,8.374249159767155337e-01
-2.624347545405456006e-01,-5.693132308148865839e+00,-5.472695401000088111e+00,6.363625907109244917e-01
-1.686781412715587791e+00,3.312867615294843304e+00,-5.647060051078811149e+00,1.139295712878095390e+00
-5.861907414650332271e+00,4.453348247565983797e+00,1.637313799619404930e+00,1.685949091778750963e+00
-2.632275330244704392e+00,-2.403205572676510915e+00,4.853056697917834228e+00,1.141383167526467401e+00
5.845594946410960446e+00,-2.287584516772877663e+00,-1.116860352412236690e+00,1.143226210168160950e+00
5.069081369301003726e+00,7.841884743555159742e-01,4.160873519967084100e+00,1.490845736493414675e+00
-2.200678288854800504e-02,1.845421552228978079e+00,9.230064350489866620e-02,1.797260309926753674e-01
-2.558189783453089561e+00,5.702895247245639565e-01,-2.589095394466927935e+00,1.899090570160984814e+00
-3.357013558289200006e+00,4.346028517218459619e+00,-4.939186610680909695e+00,1.772807909261521653e+00
-2.992811711083090298e+00,-1.128321004148829410e+00,1.741579894094483549e+00,1.178759306783854877e+00
2.910613785047648783e+00,-2.350341203374384236e+00,3.607093202659678699e+00,2.899346609470387914e-01
5.960935950806276473e+00,-4.728455736259479458e+00,-8.091183126837453443e-01,1.892765296769804095e+00
-2.118119436331597161e+00,4.073624567612788461e+00,-2.093238549630919820e+00,6.638901581415819209e-01
-1.230298779960191213e+00,1.736497540841256848e+00,-1.772230634533034532e+00,1.924045681793509432e+00
5.739015487229100820e+00,4.718449455429745143e+00,4.331977312055736107e+00,1.283191320757453902e+00
-1.784021331845285219e-01,5.863979617996253779e+00,2.478632642672025099e+00,1.796319171657941416e+00
4.253018494880489442e+00,3.720510115657290395e+00,2.924121183210872665e+00,1.849056472738119794e-02
-1.012684235503654051e+00,-3.917863726455034445e+00,3.431229384468830190e+00,2.484282005727089793e-01
2.819438286230599555e+00,-5.988191739763449206e+00,-5.979135887113633530e+00,9.640231555904019700e-01
-3.915472833181328216e+00,-1.425877971670268252e-01,-1.857508782437682360e-01,1.417332175287013607e+00
-5.274923078708842361e+00,1.936732722323453171e+00,-5.129836162668558686e+00,1.453235471616044938e+00
-1.994220713214745810e+00,3.264987536839131455e+00,1.386308510103135827e+00,1.055661947908024034e+00
4.319180975374203868e-03,4.856419305720370616e+00,-2.955106567510694227e+00,3.819179121448066372e-01
-2.335734110631368043e+00,-7.235698519889499636e-01,2.963126554784069056e-01,5.884509404379556496e-01
2.679742775066414673e+00,5.820115134333563311e+00,2.702856544912497494e+00,1.615568149234566153e+00
2.167443347901236717e-01,-3.717253308565315884e+00,-2.863142917076381688e-01,1.103338144763283957e-01
4.637926521797395729e+00,-5.188272799198532681e+00,-1.840270447392704511e+00,9.756962278848100301e-01
3.611237776069048167e+00,5.415729476876638415e+00,4.435108365115408291e-01,9.122293721888083962e-01
-5.843676406142749080e+00,2.930226955539636968e+00,-4.542829585122991176e+00,1.308310592675285600e+00
1.436847956542196547e+00,4.132453666068554909e+00,-2.585405427592370575e+00,1.072199659264359006e-01
-4.959865175991320929e-01,-4.155254269902256326e+00,-5.540311949013442039e+00,1.329420994949122692e+00
3.221718370983507995e+00,-5.849926399529734589e+00,1.347497975040413909e+00,1.764307850556999790e+00
-3.330784254855400084e-01,1.392258395183079145e+00,-1.353140241878884265e+00,1.715073944661516192e+00
2.922054540489268604e+00,2.635430435915538272e+00,1.645426581578609548e+00,1.342493707570955763e+00
2.347368239222275665e+00,5.604808658185614689e+00,-5.456457512137091292e+00,1.195034577243948792e+00
-5.055016752610447917e+00,-3.981614493432843460e-01,-6.152429371720964824e+00,6.946688818454342940e-01
-3.657058856724763274e+00,2.883248840152382808e+00,-2.048588662377801572e+00,1.263631072652115606e+00
-5.986841589538056674e-01,-4.446770071966480664e+00,-5.656422071347336988e+00,1.833608603681320393e-01
4.624491576450821206e+00,2.389998893065231833e+00,-8.852079488707497168e-01,9.883405702387624281e-01
4.110972025035958488e+00,2.641728402564488043e+00,5.780232234085275422e+00,1.969303478700832333e-01
4.815707403796183783e+00,2.416641911931988462e-01,5.021797734745359065e+00,8.764474788888023671e-01
-3.515309866084627366e+00,3.903972115835590895e+00,-1.165363430594770211e+00,1.776864492286648334e+00
-4.050127892782448669e+00,1.200688909782888558e+00,-1.652943172208321543e-01,6.160995654307916958e-01
6.191188735337556537e+00,6.376236792484284432e-01,-2.264559784707803891e-01,1.257715920174605984e+00
5.778321503615070576e+00,-6.050021085038435054e+00,2.417589464588949077e+00,3.775446823119339435e-01
-5.035218482721644406e+00,3.240376639591082131e-01,3.182261331452542752e+00,1.076149461635042437e+00
5.707520339752416128e+00,-5.941999553667739242e+00,-1.227628702006311023e+00,1.234707138455056530e+00
3.390212941143361913e+00,1.007627054956286461e+00,-1.687728375493502853e+00,7.742770194894421643e-02
4.953342174765732686e+00,-6.000974479743345746e+00,-2.603593778851716500e+00,1.645150051890731158e+00
1.119218496912407490e+00,1.842483080624686576e+00,-2.163362015025072083e+00,1.320979393490365750e+00
5.394419106355535787e-01,-5.982720400306013708e+00,1.934387127056719669e+00,3.578053849091993310e-01
-2.175066381330974963e+00,-1.875870633257881614e+00,-1.983043647756657757e+00,1.302563090504109455e+00
3.222723554353853714e+00,-2.190811402789043516e+00,-3.632216948733210327e+00,8.757800984007391154e-01
-4.214162758645858986e+00,-5.560754343684223500e+00,5.142898163140303680e+00,8.840336013441989493e-01
